station_id;date;hour;avg_available;avg_free;med_available;med_free;src_count
1;2014-05-28;5;6;21;6;21;60
1;2014-05-28;6;4;23;4;23;60
1;2014-05-28;7;3;24;3;24;60
1;2014-05-28;8;1;26;1;26;60
1;2014-05-28;9;2;25;2;25;60
1;2014-05-28;10;1;26;1;27;60
1;2014-05-28;11;5;22;5;22;60
1;2014-05-28;12;2;25;2;25;60
1;2014-05-28;13;4;23;4;23;60
1;2014-05-28;14;2;25;2;25;60
1;2014-05-28;15;4;23;4;23;60
1;2014-05-28;16;2;25;2;25;60
1;2014-05-28;17;1;26;1;26;60
1;2014-05-28;18;3;24;3;24;60
1;2014-05-28;19;4;23;4;23;60
1;2014-05-28;20;5;22;5;22;60
1;2014-05-28;21;2;25;2;25;60
1;2014-05-28;22;2;25;2;25;60
1;2014-05-28;23;4;23;4;23;60
1;2014-05-29;0;5;22;5;22;60
1;2014-05-29;1;7;20;7;20;60
1;2014-05-29;2;7;20;7;20;60
1;2014-05-29;3;7;20;7;20;60
1;2014-05-29;4;7;20;7;20;60
1;2014-05-29;5;7;20;7;20;60
1;2014-05-29;6;6;21;6;21;60
1;2014-05-29;7;5;21;6;21;60
1;2014-05-29;8;5;22;6;21;60
1;2014-05-29;9;6;21;6;21;60
1;2014-05-29;10;9;18;8;19;60
1;2014-05-29;11;9;18;9;18;60
1;2014-05-29;12;9;18;9;18;60
1;2014-05-29;13;8;19;8;19;60
1;2014-05-29;14;5;22;4;23;60
1;2014-05-29;15;3;24;3;24;60
1;2014-05-29;16;1;26;2;26;60
1;2014-05-29;17;2;25;2;25;60
1;2014-05-29;18;3;24;3;24;60
1;2014-05-29;19;4;23;4;23;60
1;2014-05-29;20;7;20;7;20;60
1;2014-05-29;21;7;20;7;20;60
1;2014-05-29;22;7;20;7;20;60
1;2014-05-29;23;7;20;8;19;60
1;2014-05-30;0;7;20;7;20;60
1;2014-05-30;1;7;20;7;20;60
1;2014-05-30;2;7;20;7;20;60
1;2014-05-30;3;7;20;7;20;60
1;2014-05-30;4;9;18;9;18;60
1;2014-05-30;5;9;18;9;18;60
1;2014-05-30;6;7;20;7;20;60
1;2014-05-30;7;7;20;7;20;60
1;2014-05-30;8;6;21;6;21;60
1;2014-05-30;9;5;22;5;22;60
1;2014-05-30;10;4;23;3;24;60
1;2014-05-30;11;4;23;4;23;60
1;2014-05-30;12;5;22;5;22;60
1;2014-05-30;13;2;25;2;25;60
1;2014-05-30;14;1;26;2;25;60
1;2014-05-30;15;1;26;2;25;60
1;2014-05-30;16;2;25;2;25;60
1;2014-05-30;17;1;26;1;26;60
1;2014-05-30;18;0;27;0;27;60
1;2014-05-30;19;0;27;0;27;60
1;2014-05-30;20;3;25;3;25;60
1;2014-05-30;21;2;25;2;25;60
1;2014-05-30;22;2;25;2;25;60
1;2014-05-30;23;5;22;5;22;60
1;2014-05-31;0;1;26;1;26;60
1;2014-05-31;1;1;26;1;26;60
1;2014-05-31;2;0;27;0;27;60
1;2014-05-31;3;0;27;0;27;60
1;2014-05-31;4;0;27;0;27;60
1;2014-05-31;5;0;27;0;27;60
1;2014-05-31;6;0;27;0;27;60
1;2014-05-31;7;0;27;0;27;60
1;2014-05-31;8;0;27;0;27;60
1;2014-05-31;9;1;26;1;26;60
1;2014-05-31;10;2;25;2;25;60
1;2014-05-31;11;1;26;1;26;60
1;2014-05-31;12;0;27;0;27;60
1;2014-05-31;13;2;25;2;25;60
1;2014-05-31;14;2;25;2;25;60
1;2014-05-31;15;2;25;2;25;60
1;2014-05-31;16;10;17;10;17;60
1;2014-05-31;17;10;17;10;17;60
1;2014-05-31;18;8;19;9;18;60
1;2014-05-31;19;10;17;10;17;60
1;2014-05-31;20;13;14;13;14;60
1;2014-05-31;21;11;16;11;16;60
1;2014-05-31;22;14;13;14;13;60
1;2014-05-31;23;16;11;16;11;60
1;2014-06-01;0;16;11;16;11;60
1;2014-06-01;1;12;15;12;15;60
1;2014-06-01;2;10;17;10;17;60
1;2014-06-01;3;10;17;10;17;60
1;2014-06-01;4;12;15;12;15;60
1;2014-06-01;5;12;15;12;15;60
1;2014-06-01;6;12;15;12;15;60
1;2014-06-01;7;13;14;13;14;60
1;2014-06-01;8;14;13;14;13;60
1;2014-06-01;9;14;13;14;13;60
1;2014-06-01;10;17;10;17;10;60
1;2014-06-01;11;15;12;14;13;60
1;2014-06-01;12;18;9;20;7;60
1;2014-06-01;13;18;9;18;9;60
1;2014-06-01;14;19;8;19;8;60
1;2014-06-01;15;19;8;19;8;60
1;2014-06-01;16;18;9;18;9;60
1;2014-06-01;17;17;9;18;9;60
1;2014-06-01;18;14;13;14;13;60
1;2014-06-01;19;13;14;13;15;60
1;2014-06-01;20;12;15;12;15;60
1;2014-06-01;21;11;16;12;15;60
1;2014-06-01;22;11;16;11;16;60
1;2014-06-01;23;11;16;11;16;60
1;2014-06-02;0;11;16;11;16;60
1;2014-06-02;1;11;16;11;16;60
1;2014-06-02;2;9;18;10;17;60
1;2014-06-02;3;7;20;7;20;60
1;2014-06-02;4;7;20;7;20;60
1;2014-06-02;5;7;20;7;20;60
1;2014-06-02;6;6;21;6;21;60
1;2014-06-02;7;4;23;5;22;60
1;2014-06-02;8;2;25;2;25;60
1;2014-06-02;9;1;26;1;26;60
1;2014-06-02;10;2;25;2;25;60
1;2014-06-02;11;3;24;3;24;60
1;2014-06-02;12;3;24;3;24;60
1;2014-06-02;13;2;25;2;25;60
1;2014-06-02;14;2;25;2;25;60
1;2014-06-02;15;3;24;2;25;60
1;2014-06-02;16;2;25;2;25;60
1;2014-06-02;17;4;23;4;23;60
1;2014-06-02;18;2;25;2;26;60
1;2014-06-02;19;1;26;2;25;60
1;2014-06-02;20;2;25;4;24;60
1;2014-06-02;21;1;26;1;26;60
1;2014-06-02;22;2;25;2;25;60
1;2014-06-02;23;4;23;4;23;60
1;2014-06-03;0;4;23;5;22;60
1;2014-06-03;1;3;24;3;24;60
1;2014-06-03;2;3;24;3;24;60
1;2014-06-03;3;3;24;3;24;60
1;2014-06-03;4;3;24;3;24;60
1;2014-06-03;5;2;25;2;25;60
1;2014-06-03;6;4;23;1;26;60
1;2014-06-03;7;7;20;7;20;60
1;2014-06-03;8;6;21;6;21;60
1;2014-06-03;9;5;22;5;22;60
1;2014-06-03;10;3;24;3;24;60
1;2014-06-03;11;8;19;7;20;60
1;2014-06-03;12;11;16;10;17;60
1;2014-06-03;13;7;20;7;20;60
1;2014-06-03;14;3;24;3;24;60
1;2014-06-03;15;3;24;3;25;60
1;2014-06-03;16;1;26;1;26;60
1;2014-06-03;17;6;21;6;21;60
1;2014-06-03;18;7;20;7;20;60
1;2014-06-03;19;7;20;7;20;60
1;2014-06-03;20;8;19;8;19;60
1;2014-06-03;21;8;19;9;19;60
1;2014-06-03;22;10;17;10;17;60
1;2014-06-03;23;10;17;10;17;60
1;2014-06-04;0;11;16;11;16;60
1;2014-06-04;1;10;17;10;17;60
1;2014-06-04;2;10;17;10;17;60
1;2014-06-04;3;10;17;10;17;60
1;2014-06-04;4;10;17;10;17;60
1;2014-06-04;5;10;17;10;17;60
1;2014-06-04;6;8;19;8;19;60
1;2014-06-04;7;6;21;7;20;60
1;2014-06-04;8;5;23;4;23;60
1;2014-06-04;9;5;22;5;22;60
1;2014-06-04;10;5;22;6;22;60
1;2014-06-04;11;4;23;5;22;60
1;2014-06-04;12;1;26;1;26;60
1;2014-06-04;13;2;25;2;25;60
1;2014-06-04;14;4;23;5;22;60
1;2014-06-04;15;8;19;8;19;60
1;2014-06-04;16;4;23;4;23;60
1;2014-06-04;17;4;23;4;23;60
1;2014-06-04;18;5;22;5;22;60
1;2014-06-04;19;2;25;2;26;60
1;2014-06-04;20;1;26;0;27;60
1;2014-06-04;21;3;24;3;24;60
1;2014-06-04;22;4;23;4;23;60
1;2014-06-04;23;3;24;3;24;57
1;2014-06-05;0;3;24;3;24;60
1;2014-06-05;1;0;27;0;27;60
1;2014-06-05;2;0;27;0;27;60
1;2014-06-05;3;0;27;0;27;60
1;2014-06-05;4;0;27;0;27;60
1;2014-06-05;5;0;27;0;27;60
1;2014-06-05;6;0;27;0;27;60
1;2014-06-05;7;0;27;0;27;60
1;2014-06-05;8;1;26;0;27;60
1;2014-06-05;9;1;26;1;26;60
1;2014-06-05;10;1;26;1;27;60
1;2014-06-05;11;3;24;3;24;60
1;2014-06-05;12;2;25;2;25;60
1;2014-06-05;13;1;26;1;26;60
1;2014-06-05;14;2;26;1;26;60
1;2014-06-05;15;3;24;3;24;60
1;2014-06-05;16;2;25;2;25;60
1;2014-06-05;17;1;26;0;27;60
1;2014-06-05;18;4;23;3;24;60
1;2014-06-05;19;5;22;5;22;60
1;2014-06-05;20;2;25;2;25;60
1;2014-06-05;21;4;23;4;23;60
1;2014-06-05;22;3;24;3;24;60
1;2014-06-05;23;4;23;4;23;60
1;2014-06-06;0;4;23;4;23;60
1;2014-06-06;1;2;25;2;25;60
1;2014-06-06;2;2;25;2;25;60
1;2014-06-06;3;2;25;2;25;60
1;2014-06-06;4;1;26;1;26;60
1;2014-06-06;5;1;26;1;26;60
1;2014-06-06;6;0;27;0;27;60
1;2014-06-06;7;0;27;0;27;60
1;2014-06-06;8;1;26;1;26;60
1;2014-06-06;9;3;24;3;24;60
1;2014-06-06;10;4;23;4;23;60
1;2014-06-06;11;2;25;2;25;60
1;2014-06-06;12;3;24;3;24;60
1;2014-06-06;13;6;21;5;22;60
1;2014-06-06;14;6;21;6;21;60
1;2014-06-06;15;4;23;4;23;60
1;2014-06-06;16;2;25;3;25;60
1;2014-06-06;17;3;24;3;24;60
1;2014-06-06;18;0;27;0;27;60
1;2014-06-06;19;4;24;4;23;60
1;2014-06-06;20;1;26;1;26;60
1;2014-06-06;21;4;23;4;23;60
1;2014-06-06;22;3;24;3;24;60
1;2014-06-06;23;7;20;9;18;60
1;2014-06-07;0;9;18;9;18;60
1;2014-06-07;1;5;22;4;23;60
1;2014-06-07;2;2;25;1;26;60
1;2014-06-07;3;0;27;0;27;60
1;2014-06-07;4;0;27;0;27;60
1;2014-06-07;5;0;27;0;27;60
1;2014-06-07;6;0;27;0;27;60
1;2014-06-07;7;0;27;0;27;60
1;2014-06-07;8;0;27;0;27;60
1;2014-06-07;9;3;24;3;24;60
1;2014-06-07;10;2;25;2;25;60
1;2014-06-07;11;2;25;2;25;60
1;2014-06-07;12;5;22;7;20;60
1;2014-06-07;13;10;17;10;17;60
1;2014-06-07;14;10;17;10;17;60
1;2014-06-07;15;8;19;8;19;60
1;2014-06-07;16;7;20;8;19;60
1;2014-06-07;17;5;22;5;22;60
1;2014-06-07;18;4;23;4;23;60
1;2014-06-07;19;3;24;3;24;60
1;2014-06-07;20;3;24;3;24;60
1;2014-06-07;21;3;24;3;25;60
1;2014-06-07;22;3;24;3;24;60
1;2014-06-07;23;1;26;1;26;60
1;2014-06-08;0;0;27;0;27;60
1;2014-06-08;1;2;25;3;25;60
1;2014-06-08;2;0;27;0;27;60
1;2014-06-08;3;0;27;0;27;60
1;2014-06-08;4;0;27;0;27;60
1;2014-06-08;5;0;27;0;27;60
1;2014-06-08;6;0;27;0;27;60
1;2014-06-08;7;0;27;0;27;60
1;2014-06-08;8;0;27;0;27;60
1;2014-06-08;9;0;27;0;27;60
1;2014-06-08;10;1;26;1;26;60
1;2014-06-08;11;1;26;1;26;60
1;2014-06-08;12;3;24;3;24;60
1;2014-06-08;13;1;26;2;25;60
1;2014-06-08;14;0;27;0;27;60
1;2014-06-08;15;1;26;1;26;60
1;2014-06-08;16;0;27;0;27;60
1;2014-06-08;17;1;26;1;26;60
1;2014-06-08;18;3;24;2;25;60
1;2014-06-08;19;2;25;1;26;60
1;2014-06-08;20;0;27;0;27;60
1;2014-06-08;21;2;25;2;25;60
1;2014-06-08;22;4;23;4;23;60
1;2014-06-08;23;5;22;5;22;60
1;2014-06-09;0;5;22;5;22;60
1;2014-06-09;1;4;23;4;23;60
1;2014-06-09;2;2;25;2;25;60
1;2014-06-09;3;2;25;2;25;60
1;2014-06-09;4;1;26;1;26;60
1;2014-06-09;5;1;26;1;26;60
1;2014-06-09;6;0;27;0;27;60
1;2014-06-09;7;6;21;7;20;60
1;2014-06-09;8;9;17;9;17;60
1;2014-06-09;9;9;18;9;18;60
1;2014-06-09;10;6;21;6;21;60
1;2014-06-09;11;3;24;3;24;60
1;2014-06-09;12;2;25;2;25;60
1;2014-06-09;13;0;27;0;27;60
1;2014-06-09;14;2;25;1;26;60
1;2014-06-09;15;4;23;5;22;60
1;2014-06-09;16;0;27;0;27;60
1;2014-06-09;17;3;24;3;24;60
1;2014-06-09;18;4;23;4;23;60
1;2014-06-09;19;3;24;3;24;60
1;2014-06-09;20;4;24;3;24;60
1;2014-06-09;21;2;25;2;25;60
1;2014-06-09;22;4;23;4;23;60
1;2014-06-09;23;3;24;3;25;60
1;2014-06-10;0;1;26;1;26;60
1;2014-06-10;1;1;26;1;26;60
1;2014-06-10;2;1;26;1;26;60
1;2014-06-10;3;1;26;1;26;60
1;2014-06-10;4;1;26;1;26;60
1;2014-06-10;5;1;26;1;26;60
1;2014-06-10;6;0;27;0;27;60
1;2014-06-10;7;9;18;9;18;60
1;2014-06-10;8;7;20;7;20;60
1;2014-06-10;9;6;21;6;21;60
1;2014-06-10;10;4;23;5;22;60
1;2014-06-10;11;1;26;2;25;60
1;2014-06-10;12;1;26;0;27;60
1;2014-06-10;13;2;25;2;25;60
1;2014-06-10;14;2;25;2;25;60
1;2014-06-10;15;2;25;1;26;60
1;2014-06-10;16;0;27;0;27;60
1;2014-06-10;17;2;25;2;25;60
1;2014-06-10;18;3;24;3;24;60
1;2014-06-10;19;1;26;0;27;60
1;2014-06-10;20;5;22;4;23;60
1;2014-06-10;21;5;22;6;21;60
1;2014-06-10;22;3;24;4;23;60
1;2014-06-10;23;3;24;3;24;60
1;2014-06-11;0;3;24;3;24;60
1;2014-06-11;1;3;24;3;24;60
1;2014-06-11;2;4;23;4;23;60
1;2014-06-11;3;3;24;3;24;60
1;2014-06-11;4;3;24;3;24;60
1;2014-06-11;5;3;24;3;24;60
1;2014-06-11;6;2;25;1;26;60
1;2014-06-11;7;5;22;5;22;60
1;2014-06-11;8;2;25;2;25;60
1;2014-06-11;9;1;26;1;26;60
1;2014-06-11;10;2;25;3;24;60
1;2014-06-11;11;5;22;5;22;60
1;2014-06-11;12;2;25;2;25;60
1;2014-06-11;13;3;24;3;24;60
1;2014-06-11;14;1;26;0;27;60
1;2014-06-11;15;2;25;2;25;60
1;2014-06-11;16;1;26;1;26;60
1;2014-06-11;17;0;27;0;27;60
1;2014-06-11;18;0;27;0;27;60
1;2014-06-11;19;0;27;0;27;60
1;2014-06-11;20;0;27;0;27;60
1;2014-06-11;21;0;27;0;27;60
1;2014-06-11;22;0;27;0;27;60
1;2014-06-11;23;0;27;0;27;60
1;2014-06-12;0;11;16;0;27;60
1;2014-06-12;1;26;1;26;1;60
1;2014-06-12;2;25;2;25;2;60
1;2014-06-12;3;27;1;27;0;60
1;2014-06-12;4;27;0;27;0;60
1;2014-06-12;5;27;0;27;0;60
1;2014-06-12;6;25;2;25;2;60
1;2014-06-12;7;24;3;24;3;60
1;2014-06-12;8;21;2;23;2;60
1;2014-06-12;9;22;4;22;4;60
1;2014-06-12;10;18;8;18;8;60
1;2014-06-12;11;22;4;22;4;60
1;2014-06-12;12;23;3;23;3;60
1;2014-06-12;13;23;3;23;3;60
1;2014-06-12;14;23;3;23;3;60
1;2014-06-12;15;23;3;23;3;60
1;2014-06-12;16;23;3;23;3;60
1;2014-06-12;17;23;3;23;3;60
1;2014-06-12;18;23;3;23;3;60
1;2014-06-12;19;23;3;23;3;60
1;2014-06-12;20;23;3;23;3;60
1;2014-06-12;21;23;3;23;3;60
1;2014-06-12;22;23;3;23;3;60
1;2014-06-12;23;23;3;23;3;60
1;2014-06-13;0;23;3;23;3;60
1;2014-06-13;1;23;3;23;3;60
1;2014-06-13;2;23;3;23;3;60
1;2014-06-13;3;23;3;23;3;60
1;2014-06-13;4;23;3;23;3;60
1;2014-06-13;5;23;3;23;3;60
1;2014-06-13;6;23;3;23;3;60
1;2014-06-13;7;24;2;23;3;60
1;2014-06-13;8;20;7;25;2;60
1;2014-06-13;9;6;21;5;22;60
1;2014-06-13;10;7;20;6;21;60
1;2014-06-13;11;6;21;7;20;60
1;2014-06-13;12;7;20;7;20;60
1;2014-06-13;13;7;20;7;20;60
1;2014-06-13;14;13;14;13;14;60
1;2014-06-13;15;12;15;12;15;60
1;2014-06-13;16;9;18;10;17;60
1;2014-06-13;17;8;19;8;19;60
1;2014-06-13;18;9;18;9;18;60
1;2014-06-13;19;9;18;9;18;60
1;2014-06-13;20;5;22;5;22;60
1;2014-06-13;21;7;20;7;20;60
1;2014-06-13;22;8;19;8;19;60
1;2014-06-13;23;11;17;10;17;60
1;2014-06-14;0;10;17;10;17;60
1;2014-06-14;1;7;20;7;20;60
1;2014-06-14;2;4;23;4;23;60
1;2014-06-14;3;0;27;0;27;60
1;2014-06-14;4;0;27;0;27;60
1;2014-06-14;5;1;26;1;26;60
1;2014-06-14;6;1;26;1;26;60
1;2014-06-14;7;2;25;2;25;60
1;2014-06-14;8;2;25;2;25;60
1;2014-06-14;9;2;25;2;25;60
1;2014-06-14;10;0;27;0;27;60
1;2014-06-14;11;1;26;2;25;60
1;2014-06-14;12;1;26;0;27;60
1;2014-06-14;13;1;26;1;26;60
1;2014-06-14;14;0;27;0;27;60
1;2014-06-14;15;1;26;2;26;60
1;2014-06-14;16;1;26;1;26;60
1;2014-06-14;17;1;26;1;26;60
1;2014-06-14;18;2;25;1;26;60
1;2014-06-14;19;2;25;2;25;60
1;2014-06-14;20;2;25;2;25;60
1;2014-06-14;21;0;27;0;27;60
1;2014-06-14;22;5;22;5;22;60
1;2014-06-14;23;8;19;8;19;60
1;2014-06-15;0;10;17;10;17;60
1;2014-06-15;1;4;23;3;24;60
1;2014-06-15;2;2;25;3;24;60
1;2014-06-15;3;0;27;0;27;60
1;2014-06-15;4;0;27;0;27;60
1;2014-06-15;5;0;27;0;27;60
1;2014-06-15;6;0;27;0;27;60
1;2014-06-15;7;1;26;1;26;60
1;2014-06-15;8;1;26;1;26;60
1;2014-06-15;9;2;25;2;25;60
1;2014-06-15;10;1;26;1;26;60
1;2014-06-15;11;1;26;1;26;60
1;2014-06-15;12;1;26;1;26;60
1;2014-06-15;13;1;26;1;26;60
1;2014-06-15;14;3;24;4;23;60
1;2014-06-15;15;6;21;6;21;60
1;2014-06-15;16;4;23;2;25;60
1;2014-06-15;17;2;25;3;24;60
1;2014-06-15;18;0;27;0;27;60
1;2014-06-15;19;2;25;1;26;60
1;2014-06-15;20;4;23;4;23;60
1;2014-06-15;21;2;25;2;25;60
1;2014-06-15;22;3;24;3;24;60
1;2014-06-15;23;4;23;4;23;60
1;2014-06-16;0;5;22;5;22;60
1;2014-06-16;1;7;20;7;20;60
1;2014-06-16;2;7;20;7;20;60
1;2014-06-16;3;7;20;7;20;60
1;2014-06-16;4;7;20;7;20;60
1;2014-06-16;5;7;20;7;20;60
1;2014-06-16;6;7;21;7;20;60
1;2014-06-16;7;4;23;4;23;60
1;2014-06-16;8;3;24;4;23;60
1;2014-06-16;9;1;26;1;26;60
1;2014-06-16;10;3;24;3;24;60
1;2014-06-16;11;0;27;0;27;60
1;2014-06-16;12;4;23;4;23;60
1;2014-06-16;13;2;25;2;26;60
1;2014-06-16;14;1;26;1;26;60
1;2014-06-16;15;3;24;2;25;60
1;2014-06-16;16;2;25;1;26;60
1;2014-06-16;17;2;25;1;26;60
1;2014-06-16;18;2;25;2;25;60
1;2014-06-16;19;1;26;1;26;60
1;2014-06-16;20;2;25;2;25;60
1;2014-06-16;21;1;26;1;26;60
1;2014-06-16;22;3;24;4;23;60
1;2014-06-16;23;2;25;2;25;60
1;2014-06-17;0;3;24;3;24;60
1;2014-06-17;1;2;25;2;25;60
1;2014-06-17;2;2;25;2;25;60
1;2014-06-17;3;3;24;3;24;60
1;2014-06-17;4;3;24;3;24;60
1;2014-06-17;5;3;24;3;24;60
1;2014-06-17;6;3;24;3;24;60
1;2014-06-17;7;9;18;9;18;60
1;2014-06-17;8;12;15;12;15;60
1;2014-06-17;9;12;15;13;14;60
1;2014-06-17;10;5;22;5;22;60
1;2014-06-17;11;6;21;6;21;60
1;2014-06-17;12;7;20;7;20;60
1;2014-06-17;13;7;20;7;20;60
1;2014-06-17;14;5;22;5;22;60
1;2014-06-17;15;7;20;7;20;60
1;2014-06-17;16;7;20;6;21;60
1;2014-06-17;17;8;19;9;18;60
1;2014-06-17;18;8;19;9;18;60
1;2014-06-17;19;8;19;8;19;60
1;2014-06-17;20;7;20;7;21;60
1;2014-06-17;21;6;21;6;21;60
1;2014-06-17;22;8;19;8;19;60
1;2014-06-17;23;10;17;10;17;60
1;2014-06-18;0;12;15;12;15;60
1;2014-06-18;1;12;15;11;16;60
1;2014-06-18;2;10;17;10;17;60
1;2014-06-18;3;10;17;10;17;60
1;2014-06-18;4;9;18;9;18;60
1;2014-06-18;5;9;18;9;18;60
1;2014-06-18;6;9;18;9;18;60
1;2014-06-18;7;9;18;9;18;60
1;2014-06-18;8;11;16;11;17;60
1;2014-06-18;9;9;18;8;19;60
1;2014-06-18;10;5;21;6;21;60
1;2014-06-18;11;3;24;3;24;60
1;2014-06-18;12;2;25;2;25;60
1;2014-06-18;13;4;23;5;22;60
1;2014-06-18;14;6;21;7;20;60
1;2014-06-18;15;6;21;6;21;60
1;2014-06-18;16;8;19;9;18;60
1;2014-06-18;17;4;23;4;23;60
1;2014-06-18;18;6;21;6;21;60
1;2014-06-18;19;6;21;6;21;60
1;2014-06-18;20;4;23;3;24;60
1;2014-06-18;21;6;21;7;20;60
1;2014-06-18;22;10;17;10;17;60
1;2014-06-18;23;10;17;10;17;60
1;2014-06-19;0;11;16;11;16;60
1;2014-06-19;1;13;14;13;14;60
1;2014-06-19;2;11;16;11;16;60
1;2014-06-19;3;11;16;11;16;60
1;2014-06-19;4;10;17;10;17;60
1;2014-06-19;5;10;17;10;17;60
1;2014-06-19;6;10;17;10;17;60
1;2014-06-19;7;10;17;10;17;58
1;2014-06-19;8;8;19;8;19;60
1;2014-06-19;9;8;19;8;20;60
1;2014-06-19;10;8;19;8;19;60
1;2014-06-19;11;9;18;9;18;60
1;2014-06-19;12;7;20;7;20;60
1;2014-06-19;13;3;24;3;25;60
1;2014-06-19;14;4;23;3;24;60
1;2014-06-19;15;12;15;12;15;60
1;2014-06-19;16;9;18;9;18;60
1;2014-06-19;17;10;17;10;17;60
1;2014-06-19;18;11;16;12;15;60
1;2014-06-19;19;13;14;13;14;60
1;2014-06-19;20;15;12;15;13;60
1;2014-06-19;21;13;14;12;15;60
1;2014-06-19;22;14;13;13;14;60
1;2014-06-19;23;18;9;18;9;60
1;2014-06-20;0;18;9;18;9;60
1;2014-06-20;1;16;11;16;11;60
1;2014-06-20;2;15;12;15;12;60
1;2014-06-20;3;13;14;14;13;60
1;2014-06-20;4;10;17;10;17;60
1;2014-06-20;5;8;19;8;19;60
1;2014-06-20;6;9;18;9;18;60
1;2014-06-20;7;7;20;6;21;60
1;2014-06-20;8;4;23;5;22;60
1;2014-06-20;9;8;19;9;19;60
1;2014-06-20;10;8;19;8;19;60
1;2014-06-20;11;8;19;8;19;60
1;2014-06-20;12;10;17;10;17;60
1;2014-06-20;13;8;19;8;19;60
1;2014-06-20;14;11;16;11;16;60
1;2014-06-20;15;8;19;8;19;60
1;2014-06-20;16;4;23;4;23;60
1;2014-06-20;17;3;24;3;24;60
1;2014-06-20;18;1;26;2;25;60
1;2014-06-20;19;4;23;4;24;60
1;2014-06-20;20;6;21;5;22;60
1;2014-06-20;21;6;21;5;22;60
1;2014-06-20;22;5;22;6;21;60
1;2014-06-20;23;5;22;5;22;60
1;2014-06-21;0;6;21;6;21;60
1;2014-06-21;1;6;21;6;21;60
1;2014-06-21;2;7;20;7;20;60
1;2014-06-21;3;7;20;7;20;60
1;2014-06-21;4;6;21;5;22;60
1;2014-06-21;5;5;22;5;22;60
1;2014-06-21;6;5;22;5;22;60
1;2014-06-21;7;4;23;4;23;60
1;2014-06-21;8;5;22;5;22;60
1;2014-06-21;9;6;21;5;22;60
1;2014-06-21;10;2;25;2;25;60
1;2014-06-21;11;6;21;6;21;60
1;2014-06-21;12;6;21;7;20;60
1;2014-06-21;13;3;24;3;24;60
1;2014-06-21;14;1;26;0;27;60
1;2014-06-21;15;1;26;1;26;60
1;2014-06-21;16;0;27;0;27;60
1;2014-06-21;17;0;27;0;27;60
1;2014-06-21;18;2;25;3;24;60
1;2014-06-21;19;4;23;5;23;60
1;2014-06-21;20;10;17;11;16;60
1;2014-06-21;21;12;15;12;15;60
1;2014-06-21;22;17;10;17;10;60
1;2014-06-21;23;20;7;21;6;60
1;2014-06-22;0;22;5;23;4;60
1;2014-06-22;1;23;4;24;3;60
1;2014-06-22;2;17;10;17;10;60
1;2014-06-22;3;16;11;16;11;60
1;2014-06-22;4;15;12;15;12;60
1;2014-06-22;5;13;14;13;14;60
1;2014-06-22;6;13;14;13;14;60
1;2014-06-22;7;12;15;12;15;60
1;2014-06-22;8;12;15;12;15;60
1;2014-06-22;9;11;16;11;16;60
1;2014-06-22;10;12;15;12;15;60
1;2014-06-22;11;8;19;7;20;60
1;2014-06-22;12;5;22;5;22;60
1;2014-06-22;13;4;23;5;24;60
1;2014-06-22;14;0;27;0;27;60
1;2014-06-22;15;1;26;1;26;60
1;2014-06-22;16;1;26;0;27;60
1;2014-06-22;17;1;26;0;27;60
1;2014-06-22;18;2;25;2;25;60
1;2014-06-22;19;2;25;2;25;60
1;2014-06-22;20;1;26;0;27;60
1;2014-06-22;21;1;26;0;27;60
1;2014-06-22;22;3;24;3;24;60
1;2014-06-22;23;2;25;2;25;60
1;2014-06-23;0;0;27;0;27;60
1;2014-06-23;1;0;27;0;27;60
1;2014-06-23;2;0;27;0;27;60
1;2014-06-23;3;0;27;0;27;60
1;2014-06-23;4;0;27;0;27;60
1;2014-06-23;5;0;27;0;27;60
1;2014-06-23;6;1;26;0;27;60
1;2014-06-23;7;5;22;6;22;60
1;2014-06-23;8;0;27;0;27;60
1;2014-06-23;9;1;26;1;27;60
1;2014-06-23;10;0;27;0;27;60
1;2014-06-23;11;0;27;0;27;60
1;2014-06-23;12;1;27;0;27;60
1;2014-06-23;13;1;26;0;27;60
1;2014-06-23;14;8;19;7;21;60
1;2014-06-23;15;12;15;12;15;60
1;2014-06-23;16;9;18;9;18;60
1;2014-06-23;17;6;21;6;21;60
1;2014-06-23;18;4;23;4;23;60
1;2014-06-23;19;1;26;1;26;60
1;2014-06-23;20;3;24;2;25;60
1;2014-06-23;21;3;24;2;25;60
1;2014-06-23;22;0;27;0;27;60
1;2014-06-23;23;0;27;0;27;60
1;2014-06-24;0;0;27;0;27;60
1;2014-06-24;1;0;27;0;27;60
1;2014-06-24;2;1;26;0;27;60
1;2014-06-24;3;2;25;2;25;60
1;2014-06-24;4;1;26;1;26;60
1;2014-06-24;5;0;27;0;27;60
1;2014-06-24;6;0;27;0;27;60
1;2014-06-24;7;0;27;0;27;60
1;2014-06-24;8;1;26;1;26;60
1;2014-06-24;9;2;25;2;25;60
1;2014-06-24;10;1;26;1;26;60
1;2014-06-24;11;8;19;10;17;60
1;2014-06-24;12;10;17;10;17;60
1;2014-06-24;13;9;18;9;18;60
1;2014-06-24;14;12;15;13;14;60
1;2014-06-24;15;14;13;13;14;60
1;2014-06-24;16;18;9;18;9;60
1;2014-06-24;17;18;9;19;9;60
1;2014-06-24;18;15;12;15;12;60
1;2014-06-24;19;16;11;16;11;60
1;2014-06-24;20;16;11;16;11;60
1;2014-06-24;21;15;12;15;12;60
